longitude,latitude,updated_type,updated_subtype,count
-87.65,41.76,Hazard,Weather,2
-87.69,41.71,Hazard,Hazard - Shoulder,2
-87.69,41.71,Accident,Unclassified,2
-87.65,41.76,Hazard,Flood,2
-87.67,41.89,Road Closed,Construction,2
-87.69,41.7,Road Closed,Unclassified,2
-87.65,41.72,Hazard,Unclassified,2
-87.67,41.97,Accident,Major Accident,2
-87.67,41.97,Accident,Minor Accident,2
-87.66,41.99,Road Closed,Construction,2
-87.7,41.8,Accident,Major Accident,2
-87.7,41.79,Road Closed,Unclassified,2
-87.7,41.79,Jam,Moderate Traffic,2
-87.7,41.78,Road Closed,Unclassified,2
-87.67,42.02,Hazard,Weather,2
-87.67,42.02,Jam,Moderate Traffic,2
-87.66,41.68,Hazard,Weather,2
-87.66,41.68,Road Closed,Unclassified,2
-87.66,41.69,Accident,Minor Accident,2
-87.66,41.69,Hazard,Fog,2
-87.7,41.75,Hazard,Unclassified,2
-87.7,41.75,Accident,Minor Accident,2
-87.7,41.8,Jam,Moderate Traffic,2
-87.7,41.75,Accident,Major Accident,2
-87.7,41.74,Road Closed,Event,2
-87.66,41.69,Hazard,Unclassified,2
-87.66,41.69,Hazard,Weather,2
-87.64,41.96,Road Closed,Unclassified,2
-87.66,41.69,Road Closed,Event,2
-87.64,41.97,Jam,Heavy Traffic,2
-87.66,41.7,Hazard,Flood,2
-87.7,41.74,Accident,Major Accident,2
-87.66,41.7,Road Closed,Event,2
-87.63,41.66,Hazard,Flood,2
-87.67,42.02,Hazard,Flood,2
-87.67,42.01,Road Closed,Construction,2
-87.65,41.71,Jam,Moderate Traffic,2
-87.7,41.88,Hazard,Fog,2
-87.67,41.97,Hazard,Heavy Snow,2
-87.7,41.95,Accident,Major Accident,2
-87.65,41.71,Hazard,Weather,2
-87.67,41.98,Accident,Major Accident,2
-87.65,41.7,Road Closed,Unclassified,2
-87.7,41.92,Hazard,Flood,2
-87.7,41.92,Accident,Major Accident,2
-87.67,41.99,Road Closed,Construction,2
-87.65,41.7,Accident,Unclassified,2
-87.7,41.89,Accident,Minor Accident,2
-87.65,41.69,Jam,Heavy Traffic,2
-87.65,41.68,Jam,Unclassified,2
-87.7,41.81,Hazard,Flood,2
-87.7,41.87,Hazard,Flood,2
-87.65,41.68,Hazard,Flood,2
-87.64,41.92,Accident,Major Accident,2
-87.66,42.02,Hazard,Weather,2
-87.64,41.92,Hazard,Fog,2
-87.66,42.02,Hazard,Flood,2
-87.67,42.01,Accident,Major Accident,2
-87.66,42.02,Accident,Major Accident,2
-87.67,42.01,Accident,Minor Accident,2
-87.67,42.01,Hazard,Flood,2
-87.67,42.01,Hazard,Weather,2
-87.67,41.85,Jam,Moderate Traffic,2
-87.69,41.8,Road Closed,Unclassified,2
-87.66,41.72,Accident,Major Accident,2
-87.69,41.81,Hazard,Hazard - Shoulder,2
-87.65,41.98,Hazard,Weather,2
-87.65,41.91,Hazard,Fog,2
-87.68,41.7,Road Closed,Unclassified,2
-87.68,41.94,Hazard,Flood,2
-87.68,41.69,Jam,Standstill Traffic,2
-87.68,41.95,Hazard,Unclassified,2
-87.68,41.68,Road Closed,Event,2
-87.68,41.68,Hazard,Flood,2
-87.68,41.96,Hazard,Weather,2
-87.65,41.9,Accident,Major Accident,2
-87.69,42.02,Jam,Standstill Traffic,2
-87.69,42.02,Jam,Heavy Traffic,2
-87.69,42.02,Hazard,Hazard - Shoulder,2
-87.68,41.97,Accident,Minor Accident,2
-87.69,42.01,Road Closed,Construction,2
-87.68,41.97,Hazard,Flood,2
-87.64,41.67,Accident,Unclassified,2
-87.64,41.67,Hazard,Hazard - Shoulder,2
-87.68,41.99,Road Closed,Construction,2
-87.64,41.68,Road Closed,Unclassified,2
-87.64,41.69,Hazard,Flood,2
-87.69,41.99,Hazard,Flood,2
-87.69,41.99,Accident,Major Accident,2
-87.68,42.01,Accident,Major Accident,2
-87.64,41.7,Accident,Unclassified,2
-87.68,41.71,Hazard,Hazard - Shoulder,2
-87.68,41.93,Hazard,Fog,2
-87.68,41.71,Road Closed,Event,2
-87.68,41.87,Accident,Minor Accident,2
-87.68,41.81,Accident,Minor Accident,2
-87.65,41.95,Hazard,Flood,2
-87.68,41.8,Hazard,Flood,2
-87.65,41.95,Hazard,Heavy Snow,2
-87.68,41.8,Accident,Minor Accident,2
-87.68,41.85,Hazard,Weather,2
-87.68,41.79,Road Closed,Event,2
-87.68,41.78,Hazard,Flood,2
-87.68,41.78,Accident,Major Accident,2
-87.68,41.86,Hazard,Weather,2
-87.68,41.77,Road Closed,Construction,2
-87.65,41.93,Hazard,Flood,2
-87.68,41.73,Jam,Heavy Traffic,2
-87.68,41.77,Hazard,Flood,2
-87.68,41.87,Hazard,Fog,2
-87.65,41.93,Accident,Minor Accident,2
-87.68,41.77,Accident,Major Accident,2
-87.68,41.76,Jam,Moderate Traffic,2
-87.68,41.76,Hazard,Unclassified,2
-87.68,41.89,Hazard,Weather,2
-87.68,41.75,Road Closed,Unclassified,2
-87.68,41.75,Jam,Standstill Traffic,2
-87.68,41.74,Jam,Standstill Traffic,2
-87.68,41.9,Hazard,Fog,2
-87.68,42.01,Road Closed,Construction,2
-87.64,41.7,Hazard,Hazard - Shoulder,2
-87.68,42.02,Accident,Major Accident,2
-87.69,41.85,Accident,Minor Accident,2
-87.64,41.75,Accident,Minor Accident,2
-87.67,41.76,Road Closed,Unclassified,2
-87.69,41.89,Accident,Minor Accident,2
-87.67,41.77,Road Closed,Unclassified,2
-87.69,41.89,Accident,Major Accident,2
-87.67,41.78,Hazard,Weather,2
-87.64,41.75,Jam,Moderate Traffic,2
-87.69,41.87,Hazard,Flood,2
-87.69,41.87,Accident,Minor Accident,2
-87.69,41.86,Jam,Moderate Traffic,2
-87.69,41.85,Hazard,Weather,2
-87.65,41.83,Hazard,Weather,2
-87.67,41.74,Hazard,Weather,2
-87.64,41.78,Hazard,Weather,2
-87.69,41.84,Accident,Minor Accident,2
-87.69,41.83,Hazard,Fog,2
-87.69,41.82,Hazard,Weather,2
-87.67,41.81,Hazard,Flood,2
-87.67,41.81,Hazard,Weather,2
-87.64,41.79,Road Closed,Event,2
-87.67,41.83,Accident,Major Accident,2
-87.64,41.8,Accident,Unclassified,2
-87.64,41.8,Hazard,Flood,2
-87.67,41.84,Hazard,Heavy Snow,2
-87.67,41.75,Jam,Moderate Traffic,2
-87.67,41.73,Jam,Unclassified,2
-87.68,42.02,Accident,Minor Accident,2
-87.69,41.94,Accident,Major Accident,2
-87.64,41.7,Jam,Heavy Traffic,2
-87.69,41.97,Hazard,Unclassified,2
-87.65,41.88,Hazard,Fog,2
-87.67,41.68,Hazard,Flood,2
-87.64,41.71,Hazard,Flood,2
-87.69,41.97,Accident,Minor Accident,2
-87.67,41.69,Accident,Major Accident,2
-87.64,41.71,Hazard,Unclassified,2
-87.67,41.7,Accident,Unclassified,2
-87.69,41.94,Hazard,Fog,2
-87.69,41.94,Hazard,Flood,2
-87.67,41.7,Hazard,Hazard - Shoulder,2
-87.69,41.9,Hazard,Unclassified,2
-87.64,41.72,Jam,Moderate Traffic,2
-87.64,41.72,Road Closed,Event,2
-87.65,41.86,Road Closed,Construction,2
-87.67,41.71,Jam,Moderate Traffic,2
-87.69,41.92,Accident,Major Accident,2
-87.64,41.73,Jam,Standstill Traffic,2
-87.64,41.74,Accident,Major Accident,2
-87.67,41.72,Hazard,Unclassified,2
-87.67,41.72,Hazard,Weather,2
-87.69,41.91,Hazard,Flood,2
-87.67,41.72,Jam,Moderate Traffic,2
-87.63,41.66,Jam,Unclassified,2
-87.7,42.01,Hazard,Heavy Snow,2
-87.66,41.75,Hazard,Unclassified,2
-87.71,41.98,Accident,Minor Accident,2
-87.71,41.91,Hazard,Weather,2
-87.66,41.73,Hazard,Weather,2
-87.66,41.79,Road Closed,Unclassified,2
-87.66,41.98,Hazard,Heavy Snow,2
-87.7,41.69,Hazard,Hazard - Shoulder,2
-87.71,41.82,Jam,Unclassified,2
-87.66,41.85,Hazard,Weather,2
-87.66,41.88,Hazard,Fog,2
-87.66,41.75,Accident,Major Accident,2
-87.66,41.92,Accident,Minor Accident,2
-87.63,41.68,Hazard,Weather,2
-87.71,41.86,Hazard,Weather,2
-87.66,41.86,Jam,Moderate Traffic,2
-87.66,41.75,Road Closed,Unclassified,2
-87.66,41.98,Hazard,Fog,2
-87.66,41.96,Hazard,Weather,2
-87.71,41.96,Accident,Major Accident,2
-87.66,41.8,Jam,Moderate Traffic,2
-87.63,41.69,Accident,Unclassified,2
-87.66,41.76,Hazard,Weather,2
-87.71,41.96,Hazard,Unclassified,2
-87.63,41.69,Jam,Standstill Traffic,2
-87.66,41.94,Hazard,Flood,2
-87.71,41.96,Hazard,Weather,2
-87.66,41.87,Jam,Moderate Traffic,2
-87.66,41.94,Hazard,Heavy Snow,2
-87.66,41.92,Road Closed,Event,2
-87.63,41.78,Hazard,Heavy Snow,2
-87.66,41.8,Hazard,Hazard - Shoulder,2
-87.66,41.78,Road Closed,Unclassified,2
-87.63,41.71,Hazard,Flood,2
-87.71,41.9,Accident,Minor Accident,2
-87.66,41.8,Hazard,Weather,2
-87.66,41.83,Jam,Heavy Traffic,2
-87.66,41.97,Accident,Major Accident,2
-87.7,41.69,Hazard,Unclassified,2
-87.71,41.84,Hazard,Heavy Snow,2
-87.66,41.97,Hazard,Fog,2
-87.71,42.02,Accident,Unclassified,2
-87.66,41.81,Jam,Moderate Traffic,2
-87.66,41.72,Hazard,Fog,2
-87.66,41.81,Hazard,Weather,2
-87.66,41.85,Accident,Minor Accident,2
-87.63,41.79,Hazard,Fog,2
-87.63,41.73,Accident,Major Accident,2
-87.71,41.99,Road Closed,Unclassified,2
-87.66,41.98,Road Closed,Hazard,2
-87.71,41.93,Hazard,Unclassified,2
-87.63,41.67,Jam,Unclassified,2
-87.71,41.8,Hazard,Hazard - Shoulder,2
-87.71,41.88,Accident,Major Accident,2
-87.63,41.75,Hazard,Flood,2
-87.63,41.67,Hazard,Weather,2
-87.63,41.75,Hazard,Fog,2
-87.71,42.0,Hazard,Flood,2
-87.66,41.77,Accident,Major Accident,2
-87.71,41.93,Accident,Major Accident,2
-87.66,41.79,Hazard,Flood,2
-87.66,41.76,Accident,Minor Accident,2
-87.63,41.69,Road Closed,Unclassified,2
-87.66,41.72,Hazard,Unclassified,2
-87.63,41.71,Road Closed,Unclassified,2
-87.7,41.69,Hazard,Weather,2
-87.66,41.84,Road Closed,Event,2
-87.66,41.79,Hazard,Unclassified,2
-87.63,41.78,Road Closed,Event,2
-87.71,42.01,Hazard,Weather,2
-87.63,41.68,Accident,Unclassified,2
-87.71,41.9,Road Closed,Event,2
-87.66,41.89,Road Closed,Construction,2
-87.66,41.84,Road Closed,Unclassified,2
-87.63,41.76,Hazard,Heavy Snow,2
-87.79,41.94,Accident,Major Accident,1
-87.65,41.87,Hazard,Fog,1
-87.59,41.66,Hazard,Heavy Snow,1
-87.79,41.94,Hazard,Unclassified,1
-87.79,41.92,Jam,Moderate Traffic,1
-87.79,41.92,Road Closed,Unclassified,1
-87.56,41.69,Accident,Major Accident,1
-87.79,41.93,Hazard,Heavy Snow,1
-87.79,41.93,Accident,Major Accident,1
-87.67,41.7,Hazard,Weather,1
-87.65,41.87,Hazard,Hail,1
-87.79,41.93,Accident,Minor Accident,1
-87.66,41.72,Accident,Minor Accident,1
-87.59,41.66,Hazard,Hail,1
-87.79,41.94,Road Closed,Construction,1
-87.66,41.93,Hazard,Heavy Snow,1
-87.9,41.95,Jam,Moderate Traffic,1
-87.79,41.97,Road Closed,Unclassified,1
-87.6,41.83,Hazard,Weather,1
-87.66,41.85,Accident,Major Accident,1
-87.68,42.02,Jam,Moderate Traffic,1
-87.6,41.83,Jam,Moderate Traffic,1
-87.56,41.7,Hazard,Weather,1
-87.67,41.68,Hazard,Weather,1
-87.9,41.95,Road Closed,Unclassified,1
-87.66,41.84,Hazard,Heavy Snow,1
-87.79,41.96,Hazard,Weather,1
-87.66,41.93,Road Closed,Event,1
-87.6,41.85,Jam,Standstill Traffic,1
-87.6,41.89,Accident,Unclassified,1
-87.67,41.69,Hazard,Fog,1
-87.67,41.69,Hazard,Weather,1
-87.67,41.69,Jam,Moderate Traffic,1
-87.79,41.92,Accident,Minor Accident,1
-87.6,41.89,Jam,Unclassified,1
-87.66,41.83,Jam,Standstill Traffic,1
-87.79,41.95,Hazard,Fog,1
-87.9,41.98,Accident,Minor Accident,1
-87.56,41.69,Hazard,Fog,1
-87.79,41.95,Hazard,Flood,1
-87.56,41.68,Jam,Unclassified,1
-87.79,41.79,Hazard,Weather,1
-87.67,41.71,Road Closed,Unclassified,1
-87.8,41.95,Road Closed,Unclassified,1
-87.66,41.95,Accident,Major Accident,1
-87.65,41.83,Jam,Moderate Traffic,1
-87.67,41.79,Accident,Major Accident,1
-87.8,41.94,Jam,Moderate Traffic,1
-87.56,41.66,Hazard,Unclassified,1
-87.66,41.82,Accident,Minor Accident,1
-87.65,41.84,Hazard,Flood,1
-87.67,41.77,Accident,Major Accident,1
-87.66,41.82,Hazard,Flood,1
-87.8,41.96,Jam,Moderate Traffic,1
-87.66,41.82,Hazard,Weather,1
-87.8,41.97,Accident,Unclassified,1
-87.67,41.77,Jam,Moderate Traffic,1
-87.67,41.77,Accident,Minor Accident,1
-87.89,41.97,Hazard,Fog,1
-87.56,41.66,Hazard,Fog,1
-87.59,41.72,Hazard,Weather,1
-87.8,41.94,Hazard,Flood,1
-87.59,41.72,Jam,Moderate Traffic,1
-87.8,41.94,Accident,Minor Accident,1
-87.8,41.93,Jam,Moderate Traffic,1
-87.66,41.95,Accident,Minor Accident,1
-87.66,41.95,Hazard,Flood,1
-87.59,41.73,Accident,Major Accident,1
-87.67,41.79,Jam,Moderate Traffic,1
-87.8,41.93,Hazard,Weather,1
-87.67,41.8,Hazard,Weather,1
-87.8,41.93,Hazard,Unclassified,1
-87.65,41.83,Accident,Major Accident,1
-87.65,41.82,Road Closed,Event,1
-87.67,41.81,Accident,Major Accident,1
-87.8,41.97,Jam,Standstill Traffic,1
-87.56,41.67,Accident,Unclassified,1
-87.56,41.68,Jam,Standstill Traffic,1
-87.56,41.67,Road Closed,Event,1
-87.59,41.69,Jam,Unclassified,1
-87.59,41.69,Jam,Standstill Traffic,1
-87.67,41.73,Accident,Unclassified,1
-87.65,41.86,Accident,Minor Accident,1
-87.9,42.0,Jam,Unclassified,1
-87.66,41.83,Hazard,Hazard - Shoulder,1
-87.79,41.8,Hazard,Fog,1
-87.8,41.98,Road Closed,Unclassified,1
-87.9,41.99,Hazard,Unclassified,1
-87.67,41.72,Hazard,Flood,1
-87.79,41.91,Accident,Minor Accident,1
-87.65,41.86,Jam,Moderate Traffic,1
-87.9,41.98,Hazard,Fog,1
-87.59,41.67,Hazard,Fog,1
-87.67,41.73,Hazard,Hazard - Shoulder,1
-87.79,41.78,Jam,Moderate Traffic,1
-87.67,41.73,Hazard,Weather,1
-87.66,41.83,Hazard,Fog,1
-87.67,41.73,Jam,Standstill Traffic,1
-87.79,41.77,Hazard,Weather,1
-87.79,41.76,Jam,Standstill Traffic,1
-87.67,41.73,Road Closed,Unclassified,1
-87.65,41.85,Hazard,Heavy Snow,1
-87.8,42.0,Jam,Moderate Traffic,1
-87.67,41.74,Hazard,Fog,1
-87.67,41.74,Hazard,Unclassified,1
-87.89,41.95,Hazard,Weather,1
-87.67,41.74,Jam,Moderate Traffic,1
-87.67,41.75,Hazard,Weather,1
-87.56,41.67,Hazard,Flood,1
-87.67,41.76,Hazard,Flood,1
-87.6,41.83,Hazard,Fog,1
-87.79,41.99,Hazard,Unclassified,1
-87.9,41.95,Hazard,Fog,1
-87.6,41.83,Accident,Minor Accident,1
-87.6,41.75,Jam,Standstill Traffic,1
-87.6,41.75,Jam,Heavy Traffic,1
-87.6,41.75,Hazard,Weather,1
-87.68,41.88,Road Closed,Construction,1
-87.78,41.92,Hazard,Fog,1
-87.68,41.88,Hazard,Fog,1
-87.68,41.87,Jam,Moderate Traffic,1
-87.56,41.75,Jam,Moderate Traffic,1
-87.6,41.75,Accident,Major Accident,1
-87.56,41.75,Jam,Unclassified,1
-87.78,41.92,Road Closed,Unclassified,1
-87.65,41.92,Road Closed,Event,1
-87.68,41.87,Hazard,Heavy Snow,1
-87.56,41.76,Hazard,Flood,1
-87.6,41.74,Hazard,Flood,1
-87.78,41.92,Hazard,Flood,1
-87.65,41.92,Hazard,Unclassified,1
-87.78,41.92,Accident,Major Accident,1
-87.68,41.9,Accident,Major Accident,1
-87.68,41.9,Hazard,Unclassified,1
-87.78,41.9,Hazard,Hazard - Road,1
-87.68,41.9,Hazard,Heavy Snow,1
-87.78,41.91,Accident,Major Accident,1
-87.78,41.91,Hazard,Flood,1
-87.66,41.86,Road Closed,Construction,1
-87.78,41.91,Hazard,Heavy Snow,1
-87.65,41.92,Hazard,Heavy Snow,1
-87.56,41.75,Hazard,Fog,1
-87.66,41.86,Road Closed,Event,1
-87.65,41.92,Accident,Major Accident,1
-87.65,41.92,Hazard,Fog,1
-87.68,41.89,Hazard,Flood,1
-87.6,41.76,Accident,Minor Accident,1
-87.78,41.93,Hazard,Weather,1
-87.6,41.73,Road Closed,Unclassified,1
-87.92,41.96,Hazard,Fog,1
-87.78,41.97,Jam,Moderate Traffic,1
-87.78,41.96,Road Closed,Construction,1
-87.78,41.97,Accident,Minor Accident,1
-87.66,41.91,Road Closed,Event,1
-87.93,42.0,Accident,Unclassified,1
-87.65,41.93,Road Closed,Construction,1
-87.65,41.94,Hazard,Fog,1
-87.78,41.97,Road Closed,Unclassified,1
-87.78,41.96,Jam,Moderate Traffic,1
-87.78,41.98,Hazard,Heavy Snow,1
-87.65,41.94,Hazard,Unclassified,1
-87.68,41.81,Road Closed,Unclassified,1
-87.68,41.81,Hazard,Weather,1
-87.66,41.9,Hazard,Hail,1
-87.66,41.9,Hazard,Heavy Snow,1
-87.56,41.77,Hazard,Fog,1
-87.78,41.96,Hazard,Weather,1
-87.6,41.73,Hazard,Unclassified,1
-87.65,41.93,Hazard,Unclassified,1
-87.78,41.94,Accident,Major Accident,1
-87.6,41.73,Hazard,Fog,1
-87.93,42.0,Jam,Unclassified,1
-87.78,41.94,Accident,Minor Accident,1
-87.68,41.87,Accident,Major Accident,1
-87.78,41.94,Hazard,Weather,1
-87.93,42.0,Jam,Standstill Traffic,1
-87.68,41.86,Accident,Minor Accident,1
-87.78,41.95,Accident,Major Accident,1
-87.68,41.86,Jam,Moderate Traffic,1
-87.78,41.95,Hazard,Weather,1
-87.66,41.92,Accident,Major Accident,1
-87.68,41.86,Hazard,Flood,1
-87.78,41.96,Accident,Major Accident,1
-87.6,41.77,Hazard,Hazard - Shoulder,1
-87.68,41.91,Hazard,Fog,1
-87.68,41.91,Hazard,Heavy Snow,1
-87.56,41.73,Accident,Major Accident,1
-87.91,42.0,Hazard,Hazard - Road,1
-87.68,41.97,Hazard,Weather,1
-87.68,41.97,Hazard,Unclassified,1
-87.56,41.72,Jam,Heavy Traffic,1
-87.6,41.81,Jam,Standstill Traffic,1
-87.6,41.81,Jam,Heavy Traffic,1
-87.91,41.99,Hazard,Fog,1
-87.91,42.0,Hazard,Hazard - Shoulder,1
-87.56,41.73,Hazard,Flood,1
-87.66,41.85,Road Closed,Construction,1
-87.65,41.89,Road Closed,Hazard,1
-87.79,42.01,Jam,Heavy Traffic,1
-87.6,41.81,Hazard,Flood,1
-87.68,41.97,Accident,Major Accident,1
-87.68,41.99,Hazard,Flood,1
-87.6,41.82,Hazard,Flood,1
-87.65,41.9,Accident,Minor Accident,1
-87.66,41.85,Hazard,Heavy Snow,1
-87.9,41.94,Jam,Heavy Traffic,1
-87.6,41.83,Accident,Major Accident,1
-87.68,42.01,Hazard,Unclassified,1
-87.56,41.71,Hazard,Weather,1
-87.68,42.01,Accident,Minor Accident,1
-87.79,41.99,Accident,Minor Accident,1
-87.68,42.0,Hazard,Heavy Snow,1
-87.68,42.0,Accident,Minor Accident,1
-87.9,41.94,Hazard,Fog,1
-87.6,41.82,Hazard,Weather,1
-87.9,41.94,Accident,Unclassified,1
-87.68,42.0,Hazard,Fog,1
-87.66,41.93,Hazard,Flood,1
-87.65,41.82,Jam,Moderate Traffic,1
-87.78,41.77,Hazard,Fog,1
-87.91,41.98,Hazard,Fog,1
-87.66,41.86,Hazard,Fog,1
-87.91,41.95,Hazard,Hazard - Road,1
-87.6,41.79,Accident,Minor Accident,1
-87.78,41.81,Hazard,Hazard - Road,1
-87.78,41.87,Hazard,Flood,1
-87.91,41.96,Accident,Unclassified,1
-87.65,41.91,Hazard,Flood,1
-87.56,41.74,Hazard,Flood,1
-87.6,41.78,Hazard,Hazard - Shoulder,1
-87.78,41.8,Jam,Unclassified,1
-87.78,41.87,Hazard,Heavy Snow,1
-87.6,41.78,Hazard,Flood,1
-87.78,41.87,Hazard,Weather,1
-87.6,41.78,Accident,Major Accident,1
-87.6,41.77,Road Closed,Unclassified,1
-87.56,41.74,Hazard,Unclassified,1
-87.78,41.8,Road Closed,Unclassified,1
-87.68,41.94,Accident,Major Accident,1
-87.66,41.92,Road Closed,Construction,1
-87.6,41.8,Accident,Minor Accident,1
-87.6,41.8,Hazard,Weather,1
-87.6,41.8,Hazard,Heavy Snow,1
-87.78,41.78,Road Closed,Unclassified,1
-87.78,41.79,Accident,Major Accident,1
-87.6,41.8,Hazard,Flood,1
-87.68,41.95,Road Closed,Construction,1
-87.91,41.98,Accident,Unclassified,1
-87.66,41.86,Hazard,Flood,1
-87.6,41.8,Accident,Major Accident,1
-87.78,41.79,Hazard,Flood,1
-87.56,41.73,Jam,Moderate Traffic,1
-87.78,41.79,Hazard,Unclassified,1
-87.78,41.79,Jam,Moderate Traffic,1
-87.91,41.96,Hazard,Weather,1
-87.8,41.92,Jam,Moderate Traffic,1
-87.66,41.81,Accident,Major Accident,1
-87.56,41.66,Accident,Major Accident,1
-87.66,41.74,Hazard,Flood,1
-87.65,41.69,Hazard,Flood,1
-87.87,42.01,Accident,Unclassified,1
-87.67,42.0,Accident,Minor Accident,1
-87.58,41.73,Road Closed,Event,1
-87.65,41.69,Hazard,Weather,1
-87.83,41.99,Jam,Unclassified,1
-87.66,41.74,Jam,Moderate Traffic,1
-87.87,42.01,Hazard,Fog,1
-87.83,42.01,Hazard,Weather,1
-87.67,42.0,Accident,Major Accident,1
-87.58,41.73,Hazard,Flood,1
-87.65,41.7,Accident,Major Accident,1
-87.88,41.99,Road Closed,Event,1
-87.88,41.99,Jam,Moderate Traffic,1
-87.65,41.69,Accident,Unclassified,1
-87.65,41.68,Hazard,Weather,1
-87.57,41.72,Hazard,Fog,1
-87.57,41.72,Hazard,Heavy Snow,1
-87.87,42.01,Jam,Heavy Traffic,1
-87.87,42.01,Hazard,Unclassified,1
-87.67,42.0,Road Closed,Construction,1
-87.83,41.95,Hazard,Unclassified,1
-87.66,42.02,Hazard,Hazard - Shoulder,1
-87.83,41.97,Accident,Unclassified,1
-87.58,41.74,Road Closed,Construction,1
-87.83,41.99,Accident,Unclassified,1
-87.83,41.97,Hazard,Hazard - Shoulder,1
-87.66,42.02,Jam,Standstill Traffic,1
-87.58,41.74,Jam,Moderate Traffic,1
-87.65,41.66,Hazard,Unclassified,1
-87.67,42.0,Hazard,Fog,1
-87.57,41.72,Jam,Standstill Traffic,1
-87.82,41.94,Hazard,Hazard - Shoulder,1
-87.65,41.7,Hazard,Hazard - Shoulder,1
-87.82,41.94,Hazard,Unclassified,1
-87.67,41.97,Hazard,Fog,1
-87.65,41.71,Hazard,Unclassified,1
-87.58,41.71,Accident,Minor Accident,1
-87.57,41.74,Accident,Major Accident,1
-87.57,41.74,Accident,Minor Accident,1
-87.58,41.7,Jam,Standstill Traffic,1
-87.66,41.75,Jam,Moderate Traffic,1
-87.58,41.69,Accident,Unclassified,1
-87.58,41.72,Hazard,Weather,1
-87.88,41.99,Hazard,Heavy Snow,1
-87.65,41.72,Accident,Minor Accident,1
-87.58,41.67,Road Closed,Construction,1
-87.67,41.96,Hazard,Weather,1
-87.67,41.96,Hazard,Unclassified,1
-87.65,41.72,Hazard,Weather,1
-87.65,41.71,Hazard,Heavy Snow,1
-87.58,41.71,Hazard,Fog,1
-87.82,41.98,Hazard,Heavy Snow,1
-87.82,41.97,Accident,Minor Accident,1
-87.65,41.71,Hazard,Fog,1
-87.67,41.98,Accident,Minor Accident,1
-87.65,41.71,Accident,Minor Accident,1
-87.82,41.95,Hazard,Flood,1
-87.82,41.95,Accident,Minor Accident,1
-87.67,41.98,Hazard,Fog,1
-87.57,41.73,Road Closed,Unclassified,1
-87.65,41.7,Hazard,Heavy Snow,1
-87.58,41.72,Hazard,Fog,1
-87.66,41.75,Accident,Minor Accident,1
-87.82,41.94,Jam,Moderate Traffic,1
-87.82,41.94,Jam,Heavy Traffic,1
-87.58,41.72,Hazard,Heavy Snow,1
-87.83,41.95,Hazard,Fog,1
-87.66,41.74,Accident,Minor Accident,1
-87.67,41.96,Hazard,Flood,1
-87.66,41.69,Hazard,Heavy Snow,1
-87.58,41.8,Hazard,Flood,1
-87.85,41.99,Jam,Heavy Traffic,1
-87.85,41.99,Jam,Unclassified,1
-87.84,41.94,Accident,Major Accident,1
-87.58,41.79,Road Closed,Unclassified,1
-87.66,41.73,Accident,Major Accident,1
-87.84,41.94,Hazard,Flood,1
-87.85,41.99,Hazard,Hazard - Shoulder,1
-87.86,41.98,Jam,Unclassified,1
-87.86,41.98,Jam,Heavy Traffic,1
-87.84,41.94,Hazard,Weather,1
-87.66,41.99,Road Closed,Hazard,1
-87.84,41.95,Hazard,Weather,1
-87.57,41.67,Jam,Standstill Traffic,1
-87.66,41.98,Road Closed,Construction,1
-87.58,41.8,Hazard,Unclassified,1
-87.83,41.94,Hazard,Fog,1
-87.85,41.97,Hazard,Weather,1
-87.66,41.71,Accident,Minor Accident,1
-87.85,41.96,Jam,Unclassified,1
-87.85,41.95,Hazard,Unclassified,1
-87.85,41.97,Accident,Major Accident,1
-87.58,41.81,Hazard,Weather,1
-87.85,41.97,Hazard,Fog,1
-87.66,41.7,Jam,Moderate Traffic,1
-87.57,41.66,Hazard,Unclassified,1
-87.66,41.99,Hazard,Unclassified,1
-87.85,41.98,Hazard,Flood,1
-87.58,41.8,Jam,Moderate Traffic,1
-87.66,41.72,Hazard,Flood,1
-87.85,41.95,Accident,Unclassified,1
-87.85,41.99,Accident,Minor Accident,1
-87.57,41.7,Hazard,Flood,1
-87.66,41.73,Accident,Minor Accident,1
-87.66,42.0,Hazard,Heavy Snow,1
-87.58,41.77,Accident,Major Accident,1
-87.66,42.01,Hazard,Flood,1
-87.67,42.02,Accident,Major Accident,1
-87.57,41.72,Accident,Minor Accident,1
-87.84,41.98,Road Closed,Unclassified,1
-87.84,41.99,Accident,Major Accident,1
-87.58,41.77,Accident,Minor Accident,1
-87.84,41.99,Accident,Minor Accident,1
-87.84,41.96,Accident,Major Accident,1
-87.66,42.01,Hazard,Unclassified,1
-87.58,41.76,Jam,Moderate Traffic,1
-87.67,42.01,Jam,Moderate Traffic,1
-87.86,41.95,Jam,Unclassified,1
-87.67,42.01,Hazard,Heavy Snow,1
-87.83,41.94,Accident,Major Accident,1
-87.84,41.98,Hazard,Flood,1
-87.86,41.97,Accident,Unclassified,1
-87.58,41.77,Road Closed,Unclassified,1
-87.86,41.97,Jam,Standstill Traffic,1
-87.84,41.97,Jam,Unclassified,1
-87.67,42.02,Hazard,Heavy Snow,1
-87.66,42.01,Accident,Major Accident,1
-87.84,41.97,Hazard,Weather,1
-87.84,41.97,Hazard,Hazard - Shoulder,1
-87.58,41.78,Hazard,Weather,1
-87.84,41.97,Accident,Unclassified,1
-87.86,41.97,Jam,Unclassified,1
